system:index,Class,Conf,Id,IsRice,Location,RnR,Year,gridcode,.geo
00000000000000002110,Mixed Vegetation,Y,100317,0,Rajshahi,NR,2002,11314,"{""type"":""Point"",""coordinates"":[88.61276341913565,24.538922676923377]}"
000000000000000022e2,Water,Y,100317,0,Rajshahi,NR,2004,11314,"{""type"":""Point"",""coordinates"":[88.61276341913565,24.538922676923377]}"
000000000000000024b4,Mixed Vegetation,Y,100317,0,Rajshahi,NR,2006,11314,"{""type"":""Point"",""coordinates"":[88.61276341913565,24.538922676923377]}"
00000000000000002686,Mixed Vegetation,Y,100317,0,Rajshahi,NR,2009,11314,"{""type"":""Point"",""coordinates"":[88.61276341913565,24.538922676923377]}"
00000000000000002858,Water,N,100317,0,Rajshahi,NR,2015,11314,"{""type"":""Point"",""coordinates"":[88.61276341913565,24.538922676923377]}"
00000000000000002a2a,Water,Y,100317,0,Rajshahi,NR,2016,11314,"{""type"":""Point"",""coordinates"":[88.61276341913565,24.538922676923377]}"
00000000000000002bfc,Water,Y,100317,0,Rajshahi,NR,2018,11314,"{""type"":""Point"",""coordinates"":[88.61276341913565,24.538922676923377]}"
00000000000000002dce,Mixed Vegetation,Y,100317,0,Rajshahi,NR,2019,11314,"{""type"":""Point"",""coordinates"":[88.61276341913565,24.538922676923377]}"
00000000000000002fa0,Water,Y,100317,0,Rajshahi,NR,2020,11314,"{""type"":""Point"",""coordinates"":[88.61276341913565,24.538922676923377]}"
000000000000000022e3,Water,N,100599,0,Rajshahi,NR,2004,20486,"{""type"":""Point"",""coordinates"":[88.86323109807228,24.53603550624491]}"
00000000000000002a2b,Water,Y,100599,0,Rajshahi,NR,2016,20486,"{""type"":""Point"",""coordinates"":[88.86323109807228,24.53603550624491]}"
00000000000000002113,Other Crops,N,101059,0,Rajshahi,NR,2002,10876,"{""type"":""Point"",""coordinates"":[88.68292468144178,24.53734464856067]}"
0000000000000000285b,Water,Y,101059,0,Rajshahi,NR,2015,10876,"{""type"":""Point"",""coordinates"":[88.68292468144178,24.53734464856067]}"
00000000000000002a2d,Aquafarm,Y,101059,0,Rajshahi,NR,2016,10876,"{""type"":""Point"",""coordinates"":[88.68292468144178,24.53734464856067]}"
00000000000000002bff,Water,Y,101059,0,Rajshahi,NR,2018,10876,"{""type"":""Point"",""coordinates"":[88.68292468144178,24.53734464856067]}"
00000000000000002dd1,Aquafarm,Y,101059,0,Rajshahi,NR,2019,10876,"{""type"":""Point"",""coordinates"":[88.68292468144178,24.53734464856067]}"
00000000000000002fa3,Water,Y,101059,0,Rajshahi,NR,2020,10876,"{""type"":""Point"",""coordinates"":[88.68292468144178,24.53734464856067]}"
000000000000000022e8,Marshland,N,101625,0,Rajshahi,NR,2004,11324,"{""type"":""Point"",""coordinates"":[88.5985307571949,24.53745175252521]}"
00000000000000002a30,Marshland,Y,101625,0,Rajshahi,NR,2016,11324,"{""type"":""Point"",""coordinates"":[88.5985307571949,24.53745175252521]}"
00000000000000002dd4,Other Crops,N,101625,0,Rajshahi,NR,2019,11324,"{""type"":""Point"",""coordinates"":[88.5985307571949,24.53745175252521]}"
00000000000000002fa6,Aquafarm,Y,101625,0,Rajshahi,NR,2020,11324,"{""type"":""Point"",""coordinates"":[88.5985307571949,24.53745175252521]}"
000000000000000022e9,Marshland,N,101656,0,Rajshahi,NR,2004,20708,"{""type"":""Point"",""coordinates"":[88.62606778745747,24.53715730180366]}"
0000000000000000211c,Mixed Vegetation,Y,106253,0,Rajshahi,NR,2002,15301,"{""type"":""Point"",""coordinates"":[88.60823168862574,24.531656441152922]}"
000000000000000022ee,Mixed Vegetation,Y,106253,0,Rajshahi,NR,2004,15301,"{""type"":""Point"",""coordinates"":[88.60823168862574,24.531656441152922]}"
000000000000000024c0,Built-up,Y,106253,0,Rajshahi,NR,2006,15301,"{""type"":""Point"",""coordinates"":[88.60823168862574,24.531656441152922]}"
00000000000000002692,Mixed Vegetation,N,106253,0,Rajshahi,NR,2009,15301,"{""type"":""Point"",""coordinates"":[88.60823168862574,24.531656441152922]}"
00000000000000002864,Built up,Y,106253,0,Rajshahi,NR,2015,15301,"{""type"":""Point"",""coordinates"":[88.60823168862574,24.531656441152922]}"
00000000000000002a36,Built-up,Y,106253,0,Rajshahi,NR,2016,15301,"{""type"":""Point"",""coordinates"":[88.60823168862574,24.531656441152922]}"
00000000000000002c08,Built up,Y,106253,0,Rajshahi,NR,2018,15301,"{""type"":""Point"",""coordinates"":[88.60823168862574,24.531656441152922]}"
00000000000000002dda,Built-up,Y,106253,0,Rajshahi,NR,2019,15301,"{""type"":""Point"",""coordinates"":[88.60823168862574,24.531656441152922]}"
00000000000000002fac,Built-up,Y,106253,0,Rajshahi,NR,2020,15301,"{""type"":""Point"",""coordinates"":[88.60823168862574,24.531656441152922]}"
0000000000000000211f,Mixed Vegetation,Y,107952,0,Rajshahi,NR,2002,19074,"{""type"":""Point"",""coordinates"":[88.36837626110898,24.5315851482684]}"
000000000000000022f1,Mixed Vegetation,Y,107952,0,Rajshahi,NR,2004,19074,"{""type"":""Point"",""coordinates"":[88.36837626110898,24.5315851482684]}"
000000000000000024c3,Forest,Y,107952,0,Rajshahi,NR,2006,19074,"{""type"":""Point"",""coordinates"":[88.36837626110898,24.5315851482684]}"
00000000000000002695,Mixed Vegetation,Y,107952,0,Rajshahi,NR,2009,19074,"{""type"":""Point"",""coordinates"":[88.36837626110898,24.5315851482684]}"
00000000000000002867,Forest,Y,107952,0,Rajshahi,NR,2015,19074,"{""type"":""Point"",""coordinates"":[88.36837626110898,24.5315851482684]}"
00000000000000002a39,Forest,Y,107952,0,Rajshahi,NR,2016,19074,"{""type"":""Point"",""coordinates"":[88.36837626110898,24.5315851482684]}"
00000000000000002c0b,Forest,Y,107952,0,Rajshahi,NR,2018,19074,"{""type"":""Point"",""coordinates"":[88.36837626110898,24.5315851482684]}"
00000000000000002ddd,Forest,Y,107952,0,Rajshahi,NR,2019,19074,"{""type"":""Point"",""coordinates"":[88.36837626110898,24.5315851482684]}"
00000000000000002faf,Forest,Y,107952,0,Rajshahi,NR,2020,19074,"{""type"":""Point"",""coordinates"":[88.36837626110898,24.5315851482684]}"
00000000000000002a3b,Mixed Vegetation,Y,109207,0,Rajshahi,NR,2016,19616,"{""type"":""Point"",""coordinates"":[88.33193757778274,24.53028873108846]}"
00000000000000002c0d,Other Crops,N,109207,0,Rajshahi,NR,2018,19616,"{""type"":""Point"",""coordinates"":[88.33193757778274,24.53028873108846]}"
00000000000000002698,Mixed Vegetation,Y,110953,0,Rajshahi,NR,2009,17301,"{""type"":""Point"",""coordinates"":[88.74048772242325,24.524500632880113]}"
0000000000000000286a,Other Crops,Y,110953,0,Rajshahi,NR,2015,17301,"{""type"":""Point"",""coordinates"":[88.74048772242325,24.524500632880113]}"
00000000000000002a3c,Built-up,N,110953,0,Rajshahi,NR,2016,17301,"{""type"":""Point"",""coordinates"":[88.74048772242325,24.524500632880113]}"
00000000000000002c0e,Bareland,Y,110953,0,Rajshahi,NR,2018,17301,"{""type"":""Point"",""coordinates"":[88.74048772242325,24.524500632880113]}"
00000000000000002de0,Built-up,Y,110953,0,Rajshahi,NR,2019,17301,"{""type"":""Point"",""coordinates"":[88.74048772242325,24.524500632880113]}"
00000000000000002fb2,Built-up,Y,110953,0,Rajshahi,NR,2020,17301,"{""type"":""Point"",""coordinates"":[88.74048772242325,24.524500632880113]}"
00000000000000002123,Mixed Vegetation,N,111750,0,Rajshahi,NR,2002,10759,"{""type"":""Point"",""coordinates"":[88.8754575909819,24.522071643625313]}"
000000000000000024c7,Mixed Vegetation,N,111750,0,Rajshahi,NR,2006,10759,"{""type"":""Point"",""coordinates"":[88.8754575909819,24.522071643625313]}"
00000000000000002699,Built-up,Y,111750,0,Rajshahi,NR,2009,10759,"{""type"":""Point"",""coordinates"":[88.8754575909819,24.522071643625313]}"
0000000000000000286b,Water,N,111750,0,Rajshahi,NR,2015,10759,"{""type"":""Point"",""coordinates"":[88.8754575909819,24.522071643625313]}"
00000000000000002a3d,Water,Y,111750,0,Rajshahi,NR,2016,10759,"{""type"":""Point"",""coordinates"":[88.8754575909819,24.522071643625313]}"
00000000000000002c0f,Water,Y,111750,0,Rajshahi,NR,2018,10759,"{""type"":""Point"",""coordinates"":[88.8754575909819,24.522071643625313]}"
00000000000000002de1,Water,Y,111750,0,Rajshahi,NR,2019,10759,"{""type"":""Point"",""coordinates"":[88.8754575909819,24.522071643625313]}"
00000000000000002fb3,Water,Y,111750,0,Rajshahi,NR,2020,10759,"{""type"":""Point"",""coordinates"":[88.8754575909819,24.522071643625313]}"
000000000000000022f8,Forest,N,113634,0,Rajshahi,NR,2004,10314,"{""type"":""Point"",""coordinates"":[88.83635286059767,24.52011476350655]}"
0000000000000000286e,Water,Y,113634,0,Rajshahi,NR,2015,10314,"{""type"":""Point"",""coordinates"":[88.83635286059767,24.52011476350655]}"
00000000000000002a40,Water,Y,113634,0,Rajshahi,NR,2016,10314,"{""type"":""Point"",""coordinates"":[88.83635286059767,24.52011476350655]}"
00000000000000002c12,Water,Y,113634,0,Rajshahi,NR,2018,10314,"{""type"":""Point"",""coordinates"":[88.83635286059767,24.52011476350655]}"
00000000000000002de4,Water,Y,113634,0,Rajshahi,NR,2019,10314,"{""type"":""Point"",""coordinates"":[88.83635286059767,24.52011476350655]}"
00000000000000002fb6,Water,Y,113634,0,Rajshahi,NR,2020,10314,"{""type"":""Point"",""coordinates"":[88.83635286059767,24.52011476350655]}"
0000000000000000212c,Water,Y,117369,0,Rajshahi,NR,2002,10454,"{""type"":""Point"",""coordinates"":[88.66134256483905,24.517267375217823]}"
000000000000000022fe,Water,Y,117369,0,Rajshahi,NR,2004,10454,"{""type"":""Point"",""coordinates"":[88.66134256483905,24.517267375217823]}"
000000000000000024d0,Water,Y,117369,0,Rajshahi,NR,2006,10454,"{""type"":""Point"",""coordinates"":[88.66134256483905,24.517267375217823]}"
000000000000000026a2,Water,Y,117369,0,Rajshahi,NR,2009,10454,"{""type"":""Point"",""coordinates"":[88.66134256483905,24.517267375217823]}"
00000000000000002874,Water,Y,117369,0,Rajshahi,NR,2015,10454,"{""type"":""Point"",""coordinates"":[88.66134256483905,24.517267375217823]}"
00000000000000002a46,Water,Y,117369,0,Rajshahi,NR,2016,10454,"{""type"":""Point"",""coordinates"":[88.66134256483905,24.517267375217823]}"
00000000000000002c18,Water,Y,117369,0,Rajshahi,NR,2018,10454,"{""type"":""Point"",""coordinates"":[88.66134256483905,24.517267375217823]}"
00000000000000002dea,Mixed Vegetation,N,117369,0,Rajshahi,NR,2019,10454,"{""type"":""Point"",""coordinates"":[88.66134256483905,24.517267375217823]}"
00000000000000002fbc,Water,Y,117369,0,Rajshahi,NR,2020,10454,"{""type"":""Point"",""coordinates"":[88.66134256483905,24.517267375217823]}"
0000000000000000212d,Forest,Y,118102,0,Rajshahi,NR,2002,18108,"{""type"":""Point"",""coordinates"":[88.71905413476179,24.51580962016177]}"
000000000000000022ff,Forest,Y,118102,0,Rajshahi,NR,2004,18108,"{""type"":""Point"",""coordinates"":[88.71905413476179,24.51580962016177]}"
000000000000000024d1,Forest,Y,118102,0,Rajshahi,NR,2006,18108,"{""type"":""Point"",""coordinates"":[88.71905413476179,24.51580962016177]}"
000000000000000026a3,Forest,Y,118102,0,Rajshahi,NR,2009,18108,"{""type"":""Point"",""coordinates"":[88.71905413476179,24.51580962016177]}"
00000000000000002875,Forest,Y,118102,0,Rajshahi,NR,2015,18108,"{""type"":""Point"",""coordinates"":[88.71905413476179,24.51580962016177]}"
00000000000000002a47,Forest,Y,118102,0,Rajshahi,NR,2016,18108,"{""type"":""Point"",""coordinates"":[88.71905413476179,24.51580962016177]}"
00000000000000002c19,Forest,Y,118102,0,Rajshahi,NR,2018,18108,"{""type"":""Point"",""coordinates"":[88.71905413476179,24.51580962016177]}"
00000000000000002deb,Forest,Y,118102,0,Rajshahi,NR,2019,18108,"{""type"":""Point"",""coordinates"":[88.71905413476179,24.51580962016177]}"
00000000000000002fbd,Forest,Y,118102,0,Rajshahi,NR,2020,18108,"{""type"":""Point"",""coordinates"":[88.71905413476179,24.51580962016177]}"
0000000000000000212e,Mixed Vegetation,Y,118109,0,Rajshahi,NR,2002,18084,"{""type"":""Point"",""coordinates"":[88.7252695012028,24.515738674709375]}"
00000000000000002300,Forest,Y,118109,0,Rajshahi,NR,2004,18084,"{""type"":""Point"",""coordinates"":[88.7252695012028,24.515738674709375]}"
000000000000000024d2,Forest,Y,118109,0,Rajshahi,NR,2006,18084,"{""type"":""Point"",""coordinates"":[88.7252695012028,24.515738674709375]}"
000000000000000026a4,Forest,Y,118109,0,Rajshahi,NR,2009,18084,"{""type"":""Point"",""coordinates"":[88.7252695012028,24.515738674709375]}"
00000000000000002876,Forest,Y,118109,0,Rajshahi,NR,2015,18084,"{""type"":""Point"",""coordinates"":[88.7252695012028,24.515738674709375]}"
00000000000000002a48,Forest,Y,118109,0,Rajshahi,NR,2016,18084,"{""type"":""Point"",""coordinates"":[88.7252695012028,24.515738674709375]}"
00000000000000002c1a,Forest,Y,118109,0,Rajshahi,NR,2018,18084,"{""type"":""Point"",""coordinates"":[88.7252695012028,24.515738674709375]}"
00000000000000002dec,Forest,Y,118109,0,Rajshahi,NR,2019,18084,"{""type"":""Point"",""coordinates"":[88.7252695012028,24.515738674709375]}"
00000000000000002fbe,Forest,Y,118109,0,Rajshahi,NR,2020,18084,"{""type"":""Point"",""coordinates"":[88.7252695012028,24.515738674709375]}"
00000000000000002130,Built-up,Y,120398,0,Rajshahi,NR,2002,16881,"{""type"":""Point"",""coordinates"":[88.3131421844118,24.51663876646095]}"
00000000000000002302,Built up,Y,120398,0,Rajshahi,NR,2004,16881,"{""type"":""Point"",""coordinates"":[88.3131421844118,24.51663876646095]}"
000000000000000024d4,Built-up,Y,120398,0,Rajshahi,NR,2006,16881,"{""type"":""Point"",""coordinates"":[88.3131421844118,24.51663876646095]}"
000000000000000026a6,Built-up,Y,120398,0,Rajshahi,NR,2009,16881,"{""type"":""Point"",""coordinates"":[88.3131421844118,24.51663876646095]}"
00000000000000002878,Built up,Y,120398,0,Rajshahi,NR,2015,16881,"{""type"":""Point"",""coordinates"":[88.3131421844118,24.51663876646095]}"
00000000000000002a4a,Built-up,Y,120398,0,Rajshahi,NR,2016,16881,"{""type"":""Point"",""coordinates"":[88.3131421844118,24.51663876646095]}"
00000000000000002c1c,Built up,Y,120398,0,Rajshahi,NR,2018,16881,"{""type"":""Point"",""coordinates"":[88.3131421844118,24.51663876646095]}"
00000000000000002dee,Built-up,Y,120398,0,Rajshahi,NR,2019,16881,"{""type"":""Point"",""coordinates"":[88.3131421844118,24.51663876646095]}"
00000000000000002fc0,Built-up,Y,120398,0,Rajshahi,NR,2020,16881,"{""type"":""Point"",""coordinates"":[88.3131421844118,24.51663876646095]}"
00000000000000002131,Built-up,Y,122731,0,Rajshahi,NR,2002,16293,"{""type"":""Point"",""coordinates"":[88.54047785317442,24.512050813797842]}"
00000000000000002303,Built up,N,122731,0,Rajshahi,NR,2004,16293,"{""type"":""Point"",""coordinates"":[88.54047785317442,24.512050813797842]}"
000000000000000024d5,Built-up,Y,122731,0,Rajshahi,NR,2006,16293,"{""type"":""Point"",""coordinates"":[88.54047785317442,24.512050813797842]}"
000000000000000026a7,Built-up,Y,122731,0,Rajshahi,NR,2009,16293,"{""type"":""Point"",""coordinates"":[88.54047785317442,24.512050813797842]}"
00000000000000002879,Built up,Y,122731,0,Rajshahi,NR,2015,16293,"{""type"":""Point"",""coordinates"":[88.54047785317442,24.512050813797842]}"
00000000000000002a4b,Built-up,Y,122731,0,Rajshahi,NR,2016,16293,"{""type"":""Point"",""coordinates"":[88.54047785317442,24.512050813797842]}"
00000000000000002c1d,Built up,Y,122731,0,Rajshahi,NR,2018,16293,"{""type"":""Point"",""coordinates"":[88.54047785317442,24.512050813797842]}"
00000000000000002def,Built-up,Y,122731,0,Rajshahi,NR,2019,16293,"{""type"":""Point"",""coordinates"":[88.54047785317442,24.512050813797842]}"
00000000000000002fc1,Built-up,Y,122731,0,Rajshahi,NR,2020,16293,"{""type"":""Point"",""coordinates"":[88.54047785317442,24.512050813797842]}"
00000000000000002132,Marshland,N,123639,0,Rajshahi,NR,2002,10190,"{""type"":""Point"",""coordinates"":[88.73405998994767,24.509134757747823]}"
000000000000000024d6,Marshland,N,123639,0,Rajshahi,NR,2006,10190,"{""type"":""Point"",""coordinates"":[88.73405998994767,24.509134757747823]}"
0000000000000000287a,Other Crops,Y,123639,0,Rajshahi,NR,2015,10190,"{""type"":""Point"",""coordinates"":[88.73405998994767,24.509134757747823]}"
00000000000000002a4c,Aquafarm,Y,123639,0,Rajshahi,NR,2016,10190,"{""type"":""Point"",""coordinates"":[88.73405998994767,24.509134757747823]}"
00000000000000002c1e,Water,N,123639,0,Rajshahi,NR,2018,10190,"{""type"":""Point"",""coordinates"":[88.73405998994767,24.509134757747823]}"
00000000000000002df0,Aquafarm,Y,123639,0,Rajshahi,NR,2019,10190,"{""type"":""Point"",""coordinates"":[88.73405998994767,24.509134757747823]}"
00000000000000002fc2,Aquafarm,Y,123639,0,Rajshahi,NR,2020,10190,"{""type"":""Point"",""coordinates"":[88.73405998994767,24.509134757747823]}"
000000000000000026ac,Built-up,N,127300,0,Rajshahi,NR,2009,16466,"{""type"":""Point"",""coordinates"":[88.32282525228814,24.508423113460537]}"
0000000000000000287e,Built up,Y,127300,0,Rajshahi,NR,2015,16466,"{""type"":""Point"",""coordinates"":[88.32282525228814,24.508423113460537]}"
00000000000000002a50,Built-up,Y,127300,0,Rajshahi,NR,2016,16466,"{""type"":""Point"",""coordinates"":[88.32282525228814,24.508423113460537]}"
00000000000000002c22,Built up,Y,127300,0,Rajshahi,NR,2018,16466,"{""type"":""Point"",""coordinates"":[88.32282525228814,24.508423113460537]}"
00000000000000002df4,Built-up,Y,127300,0,Rajshahi,NR,2019,16466,"{""type"":""Point"",""coordinates"":[88.32282525228814,24.508423113460537]}"
00000000000000002fc6,Built-up,Y,127300,0,Rajshahi,NR,2020,16466,"{""type"":""Point"",""coordinates"":[88.32282525228814,24.508423113460537]}"
00000000000000002137,Marshland,N,127757,0,Rajshahi,NR,2002,10388,"{""type"":""Point"",""coordinates"":[88.72866473139833,24.50432041147901]}"
00000000000000002309,Marshland,Y,127757,0,Rajshahi,NR,2004,10388,"{""type"":""Point"",""coordinates"":[88.72866473139833,24.50432041147901]}"
0000000000000000287f,Other Crops,N,127757,0,Rajshahi,NR,2015,10388,"{""type"":""Point"",""coordinates"":[88.72866473139833,24.50432041147901]}"
00000000000000002a51,Aquafarm,Y,127757,0,Rajshahi,NR,2016,10388,"{""type"":""Point"",""coordinates"":[88.72866473139833,24.50432041147901]}"
00000000000000002c23,Water,N,127757,0,Rajshahi,NR,2018,10388,"{""type"":""Point"",""coordinates"":[88.72866473139833,24.50432041147901]}"
00000000000000002df5,Aquafarm,Y,127757,0,Rajshahi,NR,2019,10388,"{""type"":""Point"",""coordinates"":[88.72866473139833,24.50432041147901]}"
00000000000000002fc7,Aquafarm,Y,127757,0,Rajshahi,NR,2020,10388,"{""type"":""Point"",""coordinates"":[88.72866473139833,24.50432041147901]}"
00000000000000002880,Mixed Vegetation,Y,129060,0,Rajshahi,NR,2015,14935,"{""type"":""Point"",""coordinates"":[88.67714148477098,24.503279290824224]}"
00000000000000002a52,Mixed Vegetation,Y,129060,0,Rajshahi,NR,2016,14935,"{""type"":""Point"",""coordinates"":[88.67714148477098,24.503279290824224]}"
00000000000000002c24,Mixed Vegetation,N,129060,0,Rajshahi,NR,2018,14935,"{""type"":""Point"",""coordinates"":[88.67714148477098,24.503279290824224]}"
00000000000000002df6,Mixed Vegetation,Y,129060,0,Rajshahi,NR,2019,14935,"{""type"":""Point"",""coordinates"":[88.67714148477098,24.503279290824224]}"
00000000000000002fc8,Built-up,Y,129060,0,Rajshahi,NR,2020,14935,"{""type"":""Point"",""coordinates"":[88.67714148477098,24.503279290824224]}"
00000000000000002139,Marshland,N,129110,0,Rajshahi,NR,2002,11398,"{""type"":""Point"",""coordinates"":[88.72154140749119,24.502779399144362]}"
0000000000000000230b,Marshland,Y,129110,0,Rajshahi,NR,2004,11398,"{""type"":""Point"",""coordinates"":[88.72154140749119,24.502779399144362]}"
000000000000000024dd,Marshland,Y,129110,0,Rajshahi,NR,2006,11398,"{""type"":""Point"",""coordinates"":[88.72154140749119,24.502779399144362]}"
000000000000000026af,Other Crops,N,129110,0,Rajshahi,NR,2009,11398,"{""type"":""Point"",""coordinates"":[88.72154140749119,24.502779399144362]}"
00000000000000002881,Other Crops,N,129110,0,Rajshahi,NR,2015,11398,"{""type"":""Point"",""coordinates"":[88.72154140749119,24.502779399144362]}"
00000000000000002a53,Aquafarm,Y,129110,0,Rajshahi,NR,2016,11398,"{""type"":""Point"",""coordinates"":[88.72154140749119,24.502779399144362]}"
00000000000000002c25,Water,N,129110,0,Rajshahi,NR,2018,11398,"{""type"":""Point"",""coordinates"":[88.72154140749119,24.502779399144362]}"
00000000000000002df7,Aquafarm,Y,129110,0,Rajshahi,NR,2019,11398,"{""type"":""Point"",""coordinates"":[88.72154140749119,24.502779399144362]}"
00000000000000002fc9,Aquafarm,Y,129110,0,Rajshahi,NR,2020,11398,"{""type"":""Point"",""coordinates"":[88.72154140749119,24.502779399144362]}"
0000000000000000213a,Marshland,Y,130376,0,Rajshahi,NR,2002,11125,"{""type"":""Point"",""coordinates"":[88.63982567868483,24.50206236250415]}"
0000000000000000230c,Marshland,Y,130376,0,Rajshahi,NR,2004,11125,"{""type"":""Point"",""coordinates"":[88.63982567868483,24.50206236250415]}"
000000000000000024de,Marshland,Y,130376,0,Rajshahi,NR,2006,11125,"{""type"":""Point"",""coordinates"":[88.63982567868483,24.50206236250415]}"
000000000000000026b0,Water,Y,130376,0,Rajshahi,NR,2009,11125,"{""type"":""Point"",""coordinates"":[88.63982567868483,24.50206236250415]}"
00000000000000002882,Water,N,130376,0,Rajshahi,NR,2015,11125,"{""type"":""Point"",""coordinates"":[88.63982567868483,24.50206236250415]}"
00000000000000002a54,Water,Y,130376,0,Rajshahi,NR,2016,11125,"{""type"":""Point"",""coordinates"":[88.63982567868483,24.50206236250415]}"
00000000000000002c26,Water,N,130376,0,Rajshahi,NR,2018,11125,"{""type"":""Point"",""coordinates"":[88.63982567868483,24.50206236250415]}"
00000000000000002df8,Water,Y,130376,0,Rajshahi,NR,2019,11125,"{""type"":""Point"",""coordinates"":[88.63982567868483,24.50206236250415]}"
00000000000000002fca,Water,Y,130376,0,Rajshahi,NR,2020,11125,"{""type"":""Point"",""coordinates"":[88.63982567868483,24.50206236250415]}"
00000000000000002885,Other Crops,N,131817,0,Rajshahi,NR,2015,11382,"{""type"":""Point"",""coordinates"":[88.71883306377536,24.499560915087446]}"
00000000000000002a57,Mixed Vegetation,Y,131817,0,Rajshahi,NR,2016,11382,"{""type"":""Point"",""coordinates"":[88.71883306377536,24.499560915087446]}"
00000000000000002c29,Water,N,131817,0,Rajshahi,NR,2018,11382,"{""type"":""Point"",""coordinates"":[88.71883306377536,24.499560915087446]}"
00000000000000002dfb,Aquafarm,Y,131817,0,Rajshahi,NR,2019,11382,"{""type"":""Point"",""coordinates"":[88.71883306377536,24.499560915087446]}"
00000000000000002fcd,Aquafarm,Y,131817,0,Rajshahi,NR,2020,11382,"{""type"":""Point"",""coordinates"":[88.71883306377536,24.499560915087446]}"
0000000000000000213e,Marshland,Y,132390,0,Rajshahi,NR,2002,10412,"{""type"":""Point"",""coordinates"":[88.63002854973216,24.49973027371242]}"
00000000000000002310,Marshland,Y,132390,0,Rajshahi,NR,2004,10412,"{""type"":""Point"",""coordinates"":[88.63002854973216,24.49973027371242]}"
000000000000000024e2,Marshland,Y,132390,0,Rajshahi,NR,2006,10412,"{""type"":""Point"",""coordinates"":[88.63002854973216,24.49973027371242]}"
000000000000000026b4,Water,Y,132390,0,Rajshahi,NR,2009,10412,"{""type"":""Point"",""coordinates"":[88.63002854973216,24.49973027371242]}"
00000000000000002886,Water,N,132390,0,Rajshahi,NR,2015,10412,"{""type"":""Point"",""coordinates"":[88.63002854973216,24.49973027371242]}"
00000000000000002a58,Water,Y,132390,0,Rajshahi,NR,2016,10412,"{""type"":""Point"",""coordinates"":[88.63002854973216,24.49973027371242]}"
00000000000000002c2a,Water,N,132390,0,Rajshahi,NR,2018,10412,"{""type"":""Point"",""coordinates"":[88.63002854973216,24.49973027371242]}"
00000000000000002dfc,Water,Y,132390,0,Rajshahi,NR,2019,10412,"{""type"":""Point"",""coordinates"":[88.63002854973216,24.49973027371242]}"
00000000000000002fce,Water,Y,132390,0,Rajshahi,NR,2020,10412,"{""type"":""Point"",""coordinates"":[88.63002854973216,24.49973027371242]}"
00000000000000002141,Forest,Y,133029,0,Rajshahi,NR,2002,16555,"{""type"":""Point"",""coordinates"":[88.59804740693178,24.499260977070207]}"
00000000000000002313,Other Crops,N,133029,0,Rajshahi,NR,2004,16555,"{""type"":""Point"",""coordinates"":[88.59804740693178,24.499260977070207]}"
000000000000000024e5,Forest,Y,133029,0,Rajshahi,NR,2006,16555,"{""type"":""Point"",""coordinates"":[88.59804740693178,24.499260977070207]}"
000000000000000026b7,Forest,Y,133029,0,Rajshahi,NR,2009,16555,"{""type"":""Point"",""coordinates"":[88.59804740693178,24.499260977070207]}"
00000000000000002889,Other Crops,Y,133029,0,Rajshahi,NR,2015,16555,"{""type"":""Point"",""coordinates"":[88.59804740693178,24.499260977070207]}"
00000000000000002a5b,Forest,Y,133029,0,Rajshahi,NR,2016,16555,"{""type"":""Point"",""coordinates"":[88.59804740693178,24.499260977070207]}"
00000000000000002c2d,Forest,Y,133029,0,Rajshahi,NR,2018,16555,"{""type"":""Point"",""coordinates"":[88.59804740693178,24.499260977070207]}"
00000000000000002dff,Forest,Y,133029,0,Rajshahi,NR,2019,16555,"{""type"":""Point"",""coordinates"":[88.59804740693178,24.499260977070207]}"
00000000000000002fd1,Forest,Y,133029,0,Rajshahi,NR,2020,16555,"{""type"":""Point"",""coordinates"":[88.59804740693178,24.499260977070207]}"
00000000000000002314,Mixed Vegetation,N,133348,0,Rajshahi,NR,2004,9732,"{""type"":""Point"",""coordinates"":[88.88129042835722,24.49599679040395]}"
00000000000000002c2e,Water,N,133348,0,Rajshahi,NR,2018,9732,"{""type"":""Point"",""coordinates"":[88.88129042835722,24.49599679040395]}"
00000000000000002e00,Aquafarm,Y,133348,0,Rajshahi,NR,2019,9732,"{""type"":""Point"",""coordinates"":[88.88129042835722,24.49599679040395]}"
00000000000000002fd2,Aquafarm,Y,133348,0,Rajshahi,NR,2020,9732,"{""type"":""Point"",""coordinates"":[88.88129042835722,24.49599679040395]}"
0000000000000000288d,Other Crops,N,135917,0,Rajshahi,NR,2015,10159,"{""type"":""Point"",""coordinates"":[88.772035859052,24.494069547176448]}"
00000000000000002a5f,Aquafarm,Y,135917,0,Rajshahi,NR,2016,10159,"{""type"":""Point"",""coordinates"":[88.772035859052,24.494069547176448]}"
00000000000000002c31,Water,Y,135917,0,Rajshahi,NR,2018,10159,"{""type"":""Point"",""coordinates"":[88.772035859052,24.494069547176448]}"
00000000000000002e03,Aquafarm,Y,135917,0,Rajshahi,NR,2019,10159,"{""type"":""Point"",""coordinates"":[88.772035859052,24.494069547176448]}"
00000000000000002fd5,Aquafarm,Y,135917,0,Rajshahi,NR,2020,10159,"{""type"":""Point"",""coordinates"":[88.772035859052,24.494069547176448]}"
00000000000000002147,Forest,Y,136743,0,Rajshahi,NR,2002,19851,"{""type"":""Point"",""coordinates"":[88.30849695997144,24.497171627443358]}"
